"373","Taffy","1.00000","package (8 pieces)",".16195",".00000",".00820",".01312",".02952",".00000","162.77000"
"374","Dietetic hard candy","1.00000","Sweet'n Low candy",".00000",".00000",".00000",".00000",".00000",".00000","14.25000"
"375","Dietetic hard candy",".25000","cup hard candy",".00000",".00000",".00000",".00000",".00000",".00000","185.62500"
"376","Dietetic hard candy","1.00000","lollipop (.5 oz)",".00000",".00000",".00000",".00000",".00000",".00000","52.50000"
"377","Dietetic hard candy","1.00000","cough drop",".00000",".00000",".00000",".00000",".00000",".00000","3.75000"
"378","Dietetic chocolate-covered candy","1.00000","section candy bar",".02961",".00000",".00518",".03927",".08827",".00000","40.25000"
"379","Dietetic chocolate-covered candy",".25000","cup TV Mix",".19669",".00000",".03441",".26087",".58637",".00000","267.37500"
"380","Dietetic chocolate-covered candy",".25000","cup covered raisins",".20093",".00000",".03515",".26648",".59897",".00000","273.12500"
"381","Dietetic chocolate-covered candy","1.00000","piece Peanut Butter Cups",".03384",".00000",".00592",".04488",".10088",".00000","46.00000"
"382","Dietetic chocolate-covered candy","1.00000","section chocolate wafers",".02115",".00000",".00370",".02805",".06305",".00000","28.75000"
"383","Dietetic chocolate-covered candy","1.00000","section Crunch Bar",".02538",".00000",".00444",".03366",".07566",".00000","34.50000"
"384","Chewing gum (made with sugar)","1.00000","piece",".00000",".00000",".00000",".00000",".00000",".00000","9.88000"
"385","Chewing gum (made with sugar)",".25000","6-foot long tape",".00000",".00000",".00000",".00000",".00000",".00000","37.05000"
"386","Chewing gum (made with sugar)","1.00000","gum ball",".00000",".00000",".00000",".00000",".00000",".00000","4.94000"
"387","Chewing gum (sugar-free)","1.00000","piece",".00000",".00000",".00000",".00000",".00000",".00000","5.36000"
"388","Coffee","1.00000","coffee cup (cup = 6 fl oz)",".00000",".00000",".00000",".00000",".00000",".00000","7.08000"
"389","Coffee","1.00000","mug ( mug = 8 fl oz)",".00000",".00000",".00000",".00000",".00000",".00000","9.48000"
"390","Tea (sweetened)","1.00000","teacup (cup = 6 fl oz)",".00000",".00000",".00000",".00000",".00000",".00000","52.50000"
"391","Tea (sweetened)","1.00000","mug (mug = 8 fl oz)",".00000",".00000",".00000",".00000",".00000",".00000","70.00000"
"392","Tea (sweetened)","12.00000","fluid ounces",".00000",".00000",".00000",".00000",".00000",".00000","105.00000"
"393","Tonic water (quinine water)","1.00000","can",".00000",".00000",".00000",".00000",".00000",".00000","124.44000"
"394","Tonic water (quinine water)","1.00000","cup",".00000",".00000",".00000",".00000",".00000",".00000","82.96000"
"395","Club soda (seltzer)","1.00000","can",".00000",".00000",".00000",".00000",".00000",".00000",".00000"
"396","Club soda (seltzer)","1.00000","cup",".00000",".00000",".00000",".00000",".00000",".00000",".00000"
"397","Soft drink, regular","1.00000","can",".00000",".00000",".00000",".00000",".00000",".00000","154.98000"
"398","Soft drink, regular","1.00000","bottle ( bottle = 16 fl oz)",".00000",".00000",".00000",".00000",".00000",".00000","206.64000"
"399","Soft drink, regular","1.00000","small (drink = 16 fl oz)",".00000",".00000",".00000",".00000",".00000",".00000","206.64000"
"400","Soft drink, regular","1.00000","medium (drink = 22 fl oz)",".00000",".00000",".00000",".00000",".00000",".00000","283.92000"
"401","Soft drink, regular","1.00000","large (drink = 32 fl oz)",".00000",".00000",".00000",".00000",".00000",".00000","413.28000"
"402","Soft drink, regular","1.00000","extra large (drink = 44 fl oz)",".00000",".00000",".00000",".00000",".00000",".00000","568.26000"
"403","Soft drink, diet","1.00000","can",".00000",".00000",".00000",".00000",".00000",".00000","3.55000"
"404","Soft drink, diet","1.00000","bottle ( bottle = 16 fl oz)",".00000",".00000",".00000",".00000",".00000",".00000","4.73000"
"405","Vegetable oil (canola, corn, olive, etc)","1.00000","Tablespoon",".00000",".00000",".00000",".00000",".00000",".00000","120.22400"
"406","Vegetable oil (canola, corn, olive, etc)",".25000","cup",".00000",".00000",".00000",".00000",".00000",".00000","481.78000"
"407","Blue cheese dressing","1.00000","Tablespoon",".00000",".00000",".00000",".03106",".03519",".00000","77.11200"
"408","French dressing","1.00000","Tablespoon",".00000",".00406",".00000",".00000",".00000",".00000","71.29200"
"409","French dressing","1.00000","packet",".00000",".01144",".00000",".00000",".00000",".00000","201.08000"
"410","Italian dressing (oil & vinegar)","1.00000","Tablespoon",".00000",".00000",".00000",".00000",".00000",".00000","42.77700"
"411","Italian dressing (oil & vinegar)",".25000","cup",".00000",".00000",".00000",".00000",".00000",".00000","170.96250"
"412","Italian dressing (oil & vinegar)","1.00000","packet (1.6 oz)",".00000",".00000",".00000",".00000",".00000",".00000","128.04000"
"413","Mayonnaise, regular","1.00000","Tablespoon",".00000",".00000",".00000",".00000",".02346",".00000","98.94600"
"414","Mayonnaise, regular",".25000","cup",".00000",".00000",".00000",".00000",".09350",".00000","394.35000"
"415","Mayonnaise, regular","1.00000","packet",".00000",".00000",".00000",".00000",".02040",".00000","86.04000"
"416","Miracle whip salad dressing","1.00000","Tablespoon",".03793",".00000",".00000",".00000",".00956",".00000","57.33000"
"417","Miracle whip salad dressing",".25000","cup",".15158",".00000",".00000",".00000",".03819",".00000","229.12500"
"418","Miracle whip salad dressing","1.00000","packet",".03096",".00000",".00000",".00000",".00780",".00000","46.80000"
"419","Creamy dressing (ranch)","1.00000","Tablespoon",".00000",".00191",".00000",".00000",".00000",".00000","71.44200"
"420","Creamy dressing (ranch)",".25000","cup",".00000",".00764",".00000",".00000",".00000",".00000","285.52500"
"421","Creamy dressing (ranch)","1.00000","packet",".00000",".00572",".00000",".00000",".00000",".00000","213.84000"
"422","Sweet & sour dressing","1.00000","Tablespoon",".00000",".00265",".00000",".00000",".00000",".00000","2.34000"
"423","Sweet & sour dressing",".25000","cup",".00000",".01063",".00000",".00000",".00000",".00000","9.37500"
"424","Thousand island dressing","1.00000","Tablespoon",".00000",".01513",".00000",".00000",".00640",".00000","57.72000"
"425","Thousand island dressing","1.00000","packet",".00000",".04268",".00000",".00000",".01804",".00000","162.80000"
"426","Low-calorie salad dressing","1.00000","Tablespoon",".00000",".00875",".00000",".00065",".00081",".00000","23.81400"
"427","Low-calorie salad dressing",".25000","cup",".00000",".03510",".00000",".00260",".00325",".00000","95.55000"
"428","Low-calorie mayonnaise",".25000","cup",".40125",".00000",".00313",".00000",".00813",".00000","145.00000"
"429","Fat-free Italian dressing","1.00000","Tablespoon",".00000",".00000",".00042",".00168",".00000",".00000","6.58000"
"430","Fat-free Italian dressing","1.00000","packet",".00000",".00000",".00132",".00528",".00000",".00000","20.68000"
"431","Fat-free thousand island dressing","1.00000","Tablespoon",".00000",".02576",".00272",".00000",".00000",".00000","21.12000"
"432","Fat-free thousand island dressing","1.00000","packet",".00000",".07084",".00748",".00000",".00000",".00000","58.08000"
"433","Fat-free ranch dressing","1.00000","Tablespoon",".00000",".01733",".00000",".01221",".00000",".00000","17.65500"
"434","Fat-free ranch dressing","1.00000","packet",".00000",".04620",".00000",".03256",".00000",".00000","47.08000"
"435","White sugar (granulated or lump)","1.00000","teaspoon",".00000",".00000",".00000",".00000",".00000",".00000","16.25400"
"436","White sugar (granulated or lump)",".25000","cup",".00000",".00000",".00000",".00000",".00000",".00000","193.50000"
"437","White sugar (granulated or lump)","1.00000","lump (2 cubes)",".00000",".00000",".00000",".00000",".00000",".00000","19.35000"
"438","White sugar (granulated or lump)","1.00000","individual packet",".00000",".00000",".00000",".00000",".00000",".00000","23.22000"
"439","Powdered sugar (confectioner's sugar)","1.00000","teaspoon",".00000",".00000",".00000",".00000",".00000",".00000","9.72500"
"440","Powdered sugar (confectioner's sugar)",".25000","cup",".00000",".00000",".00000",".00000",".00000",".00000","116.70000"
"441","Brown sugar","1.00000","teaspoon, packed",".00000",".00000",".00000",".00000",".00000",".00000","17.34200"
"442","Calorie-free sweetener","1.00000","individual packet",".02950",".00000",".00000",".00000",".00000",".00000","1.40800"
"443","Calorie-free sweetener","1.00000","teaspoon",".14748",".00000",".00000",".00000",".00000",".00000","7.04000"
"444","Chocolate sauce (thin type)","1.00000","Tablespoon",".00000",".00000",".00000",".00000",".00000",".00000","52.45200"
"445","Chocolate sauce (thin type)",".25000","cup",".00000",".00000",".00000",".00000",".00000",".00000","209.25000"
"446","Syrup (all types)","1.00000","Tablespoon",".00000",".00000",".00000",".00000",".00000",".00000","53.00000"
"447","Syrup (all types)","1.00000","packet",".00000",".00000",".00000",".00000",".00000",".00000","156.35000"
"448","Honey","1.00000","Tablespoon",".00000",".00000",".00000",".00000",".00000",".00000","63.84000"
"449","Butterscotch sauce","1.00000","Tablespoon",".00000",".00000",".00000",".00424",".00000",".00000","62.96400"
"450","Butterscotch sauce",".25000","cup",".00000",".00000",".00000",".01700",".00000",".00000","252.45000"
"451","Fudge sauce (thick type)","1.00000","Tablespoon",".00000",".00000",".00000",".05229",".00000",".00000","72.66000"
"452","Fudge sauce (thick type)",".25000","cup",".00000",".00000",".00000",".21165",".00000",".00000","294.10000"
"453","Fruit topping","1.00000","Tablespoon",".00000",".00000",".03307",".00000",".00000",".00000","53.84800"
"454","Fruit topping",".25000","cup",".00000",".00000",".13260",".00000",".00000",".00000","215.90000"
"455","Marshmallow topping","1.00000","Tablespoon",".13293",".00000",".00000",".00000",".00000",".00000","19.96400"
"456","Marshmallow topping",".25000","cup",".53064",".00000",".00000",".00000",".00000",".00000","79.69500"
"457","Nut topping (wet)","1.00000","Tablespoon",".00000",".00000",".00000",".00000",".47460",".00000","89.60000"
"458","Nut topping (wet)",".25000","cup",".00000",".00000",".00000",".00000","1.94586",".00000","367.36000"
"459","Nutella (chocolate hazelnut spread)","1.00000","Tablespoon",".00000",".00000",".00000",".02728",".09564",".00000","83.85500"
"460","Chocolate icing","1.00000","Tablespoon",".00000",".00000",".00000",".00533",".00000",".00000","67.25200"
"461","Chocolate icing",".25000","cup",".00000",".00000",".00000",".02131",".00000",".00000","268.81250"
"462","White icing","1.00000","Tablespoon",".00000",".00000",".00000",".00537",".00000",".00000","80.39600"
"463","White icing",".25000","cup",".00000",".00000",".00000",".02153",".00000",".00000","322.19000"
"464","Dietetic syrup","1.00000","Tablespoon",".00000",".00000",".00000",".00000",".00000",".00000","6.00000"
"465","Dietetic syrup",".25000","cup",".00000",".00000",".00000",".00000",".00000",".00000","24.00000"
"466","Dietetic topping","1.00000","Tablespoon",".00000",".00000",".02499",".00000",".00000",".00000","8.23600"
"467","Dietetic topping",".25000","cup",".00000",".00000",".09988",".00000",".00000",".00000","32.91500"
"468","Sweet and sour sauce (Vietnamese Sauce)","2.00000","Tablespoons",".13140",".00000",".00000",".00000",".00000",".00000","28.20000"
"469","Sweet and sour sauce (Vietnamese Sauce)","1.00000","fast food container",".14454",".00000",".00000",".00000",".00000",".00000","31.02000"
"470","Vanilla or rum dessert sauce",".25000","cup",".14124",".00000",".00000",".00000",".00000",".00000","95.04000"
"471","Vanilla or rum dessert sauce","1.00000","Tablespoon",".03531",".00000",".00000",".00000",".00000",".00000","23.76000"
"472","Duck sauce","1.00000","packet",".02080",".00000",".02413",".00000",".00000",".00000","22.32500"
"473","Duck sauce",".25000","cup",".15878",".00000",".18415",".00000",".00000",".00000","170.37500"
"474","Duck sauce","1.00000","Tablespoon",".03942",".00000",".04572",".00000",".00000",".00000","42.30000"
"475","Jelly","1.00000","Tablespoon",".00000",".00000",".02432",".00000",".00000",".00000","50.54000"
"476","Jelly","1.00000","packet",".00000",".00000",".01792",".00000",".00000",".00000","37.24000"
"477","Jam or preserves","1.00000","Tablespoon",".00000",".00000",".03213",".00000",".00000",".00000","54.60000"
"478","Jam or preserves","1.00000","packet",".00000",".00000",".02142",".00000",".00000",".00000","36.40000"
"479","Dietetic jelly (low cal sweetener)","1.00000","Tablespoon",".00000",".00000",".05659",".00000",".00000",".00000","24.81600"
"480","All-fruit preserves (no added sugar)","1.00000","Tablespoon",".00000",".00000",".07530",".00000",".00000",".00000","36.60000"
"481","Jam or preserves (low sugar)","1.00000","Tablespoon",".00000",".00000",".07530",".00000",".00000",".00000","25.70200"
"482","Jello","1.00000","snack-size package (3.5 oz)",".00000",".00000",".00000",".00000",".00000",".00000","61.38000"
"483","Popsicle","1.00000","single stick",".00000",".00000",".00000",".00000",".00000",".00000","63.36000"
"484","Popsicle","1.00000","Kool Pop",".00000",".00000",".00000",".00000",".00000",".00000","23.76000"
"485","Popsicle","1.00000","double stick",".00000",".00000",".00000",".00000",".00000",".00000","92.16000"
"486","Popsicle","1.00000","Fla-Vor-Ice",".00000",".00000",".00000",".00000",".00000",".00000","30.96000"
"487","Sugar-free popsicle (diet)","1.00000","single stick",".26840",".00000",".01232",".00000",".00000",".00000","16.72000"
"488","Sugar-free popsicle (diet)","1.00000","double stick",".39040",".00000",".01792",".00000",".00000",".00000","24.32000"
"489","Slurpee or snow cone","1.00000","medium (16 fl oz)",".00000",".00000",".04634",".00000",".00000",".00000","423.68000"
"490","Slurpee or snow cone","1.00000","cup",".00000",".00000",".02324",".00000",".00000",".00000","212.48000"
"491","Slurpee or snow cone","1.00000","large (22 fl oz)",".00000",".00000",".06328",".00000",".00000",".00000","578.56000"
"492","Slurpee or snow cone","1.00000","small (10 fl oz)",".00000",".00000",".03892",".00000",".00000",".00000","355.84000"
"493","Chocolate-covered almonds","1.00000","almond",".00000",".00000",".00000",".00360",".14814",".00000","17.01000"
"494","Chocolate-covered almonds",".25000","cup",".00000",".00000",".00000",".05100","2.09865",".00000","240.97500"
"495","Tootsie roll","1.00000","roll",".00000",".00000",".00000",".05215",".00000",".00000","139.30000"
"496","Tootsie roll","1.00000","midgee roll",".00000",".00000",".00000",".00968",".00000",".00000","25.87000"
"497","Tootsie roll","1.00000","large roll",".00000",".00000",".00000",".09536",".00000",".00000","254.72000"
"498","Caramel candy","1.00000","piece",".00000",".00000",".00000",".02870",".00000",".00000","26.74000"
"499","Caramel candy","1.00000","sucker (2 oz)",".00000",".00000",".00000",".24190",".00000",".00000","225.38000"
"500","Twix cookie bars","1.00000","regular package",".38802",".00000",".00000",".10730",".00000",".00000","289.42000"
"501","Twix cookie bars","1.00000","king size package",".63555",".00000",".00000",".17575",".00000",".00000","474.05000"
"502","Twix cookie bars","1.00000","fun size bar",".10704",".00000",".00000",".02960",".00000",".00000","79.84000"
"503","Milk chocolate bar or candy (plain)","1.00000","bar (1.4 oz)",".00000",".00000",".00000",".16040",".00000",".00000","214.00000"
"504","Milk chocolate bar or candy (plain)",".25000","cup chocolate chips",".00000",".00000",".00000",".16842",".00000",".00000","224.70000"
"505","Yellow corn (corn on the cob)","1.00000","medium ear",".00000",".61000",".00000",".00000",".00000",".00000","107.00000"
"506","Yellow corn (corn on the cob)","1.00000","baby ear",".00000",".04880",".00000",".00000",".00000",".00000","8.56000"
"507","Yellow corn (corn on the cob)","1.00000","small ear",".00000",".52460",".00000",".00000",".00000",".00000","92.02000"
"508","Cooked eggplant",".50000","cup, diced",".00000",".50016",".00000",".00000",".00000",".00000","35.00000"
"509","Cooked eggplant","1.00000","slice",".00000",".25000",".00000",".00000",".00000",".00000","18.90000"
"510","Cooked mushrooms",".50000","cup",".00000",".49998",".00000",".00000",".00000",".00000","21.84000"
"511","Cooked mushrooms","1.00000","large cap",".00000",".10256",".00000",".00000",".00000",".00000","4.48000"
"512","Cooked mushrooms","10.00000","slices",".00000",".25640",".00000",".00000",".00000",".00000","11.20000"
"513","Vegetable combo (Asian style)",".50000","cup",".00000",".49975",".00000",".00000",".00000",".00000","23.49500"
"514","Vegetable-pasta combo with cream sauce",".50000","cup",".24138",".39204",".00000",".07371",".00000",".00000","84.24000"
"515","Vegetable-pasta combo with cream sauce","1.00000","frozen package",".80162","1.30196",".00000",".24479",".00000",".00000","279.76000"
"516","Tofu and vegetables (Monk's food)",".50000","cup",".00000",".68244",".00000",".00000",".00000",".00000","83.66000"
"517","Chiles rellenos","1.00000","chili",".00000",".49621",".00000","1.16259",".58344",".00000","364.65000"
"518","Corn pudding (scalloped corn)",".50000","cup",".00000",".40981",".00000",".11663",".35096",".00000","128.40000"
"519","Corn fritter","1.00000","fritter",".84735",".10850",".00000",".02695",".10850",".00000","131.95000"
"520","Corn fritter",".50000","cup","1.29523",".16585",".00000",".04120",".16585",".00000","201.69500"
"521","Eggplant Parmesan","1.00000","cup",".52866","1.00000",".00000",".95040",".08316",".00000","316.80000"
"522","Eggplant Parmesan","1.00000","slice eggplant",".11748",".28556",".00000",".21120",".01848",".00000","70.40000"
"523","Stuffed mushrooms (bread, meat & cheese)","1.00000","stuffed cap",".38976",".29856",".00552",".07872",".02880",".00000","67.44000"
"524","Stuffed mushrooms (bread, meat & cheese)",".50000","cup","1.54280",".50000",".02185",".31160",".11400",".00000","266.95000"
"525","Breaded fried mushrooms",".50000","cup",".51858",".51188",".00000",".02881",".04556",".00000","148.07000"
"526","Breaded fried mushrooms","1.00000","medium",".10836",".10696",".00000",".00602",".00952",".00000","30.94000"
"527","Breaded fried mushrooms","1.00000","small",".06192",".06112",".00000",".00344",".00544",".00000","17.68000"
"528","Fried okra",".50000","cup",".28980",".28566",".00000",".01610",".02530",".00000","86.94000"
"529","Fried okra","1.00000","pod",".04725",".04658",".00000",".00263",".00413",".00000","14.17500"
"530","Onion rings","1.00000","fast food order",".49536",".35174",".00000",".02752",".04300",".00000","157.38000"
"531","Onion rings",".50000","cup",".13824",".09816",".00000",".00768",".01200",".00000","43.92000"
"532","Onion rings","5.00000","medium rings",".17280",".12270",".00000",".00960",".01500",".00000","54.90000"
"533","Pea salad",".50000","cup",".00000",".48150",".00000",".00000",".26857",".00000","250.38000"
"534","Breaded fried summer squash",".50000","cup",".64130",".50000",".00000",".03630",".05610",".00000","184.80000"
"535","Breaded fried vegetable sticks","1.00000","stick",".25200",".05292",".00000",".00042",".00000",".00000","28.70000"
"536","Vegetable tempura","1.00000","piece",".06272",".03612",".00000",".00000",".02142",".00000","11.27000"
"537","Vegetable tempura",".50000","cup",".28224",".16254",".00000",".00000",".09639",".00000","50.71500"
"538","Vegetable-pasta combo",".50000","cup",".29318",".39319",".00000",".00000",".00000",".00000","52.74500"
"539","Pickled beets",".25000","cup",".00000",".25012",".00000",".00000",".00000",".00000","26.61750"
"540","Corn relish",".25000","cup",".00000",".24990",".00000",".00000",".00000",".00000","50.83750"
"541","Kim chee (made from cabbage)",".25000","cup",".00000",".25013",".00000",".00000",".00000",".00000","7.87500"
"542","Dill pickle","1.00000","spear",".00000",".20970",".00000",".00000",".00000",".00000","5.40000"
"543","Dill pickle","1.00000","large",".00000",".94365",".00000",".00000",".00000",".00000","24.30000"
"544","Dill pickle","1.00000","medium",".00000",".45435",".00000",".00000",".00000",".00000","11.70000"
"545","Dill pickle","1.00000","baby dill",".00000",".19572",".00000",".00000",".00000",".00000","5.04000"
"546","Dill pickle","5.00000","slices",".00000",".20970",".00000",".00000",".00000",".00000","5.40000"
"547","Pickle relish","1.00000","packet (2 teaspoons)",".00000",".04080",".00000",".00000",".00000",".00000","13.00000"
"548","Pickle relish",".25000","cup",".00000",".24990",".00000",".00000",".00000",".00000","79.62500"
"549","Sweet pickle (gherkin)","5.00000","slices",".00000",".18750",".00000",".00000",".00000",".00000","35.10000"
"550","Sweet pickle (gherkin)","1.00000","gherkin",".00000",".03750",".00000",".00000",".00000",".00000","7.02000"
"551","Horseradish","1.00000","Tablespoon",".00000",".06255",".00000",".00000",".00000",".00000","7.20000"
"552","Mustard","1.00000","teaspoon",".00000",".00000",".00000",".00000",".00000",".00000","3.30000"
"553","Mustard","1.00000","packet",".00000",".00000",".00000",".00000",".00000",".00000","3.30000"
"554","Green olives","5.00000","small",".00000",".10904",".00000",".00000",".00000",".00000","21.02500"
"555","Green olives",".25000","cup",".00000",".25000",".00000",".00000",".00000",".00000","53.28750"
"556","Green olives","5.00000","large",".00000",".14664",".00000",".00000",".00000",".00000","28.27500"
"557","Black olives","5.00000","small",".00000",".12597",".00000",".00000",".00000",".00000","17.85000"
"558","Black olives",".25000","cup",".00000",".25000",".00000",".00000",".00000",".00000","38.58750"
"559","Black olives","5.00000","large",".00000",".17043",".00000",".00000",".00000",".00000","24.15000"
"560","Tabasco sauce (hot sauce)","1.00000","packet",".00000",".03794",".00000",".00000",".00000",".00000","1.86000"
"561","Tabasco sauce (hot sauce)","10.00000","drops",".00000",".00326",".00000",".00000",".00000",".00000",".16000"
"562","Cream of mushroom soup (made with milk)","1.00000","cup",".51584",".32488",".00000",".50344",".00000",".00000","190.96000"
"563","French onion soup","1.00000","cup",".02169",".31812",".00000",".00000",".00000",".00000","57.84000"
"564","Vegetable soup","1.00000","cup",".00482",".43380",".00000",".00000",".00000",".00000","81.94000"
"565","Minestrone soup","1.00000","cup",".11568",".38560",".00000",".00000",".00000",".00000","84.35000"
"566","Vegetable rice soup","1.00000","cup",".51815",".63383",".00000",".00000",".00000",".00000","106.04000"
"567","Vegetable beef soup (canned)","1.00000","cup",".07076",".39772",".00000",".00000",".38064",".00000","78.00000"
"568","Vegetable beef soup (homemade)","1.00000","cup",".00000",".50920",".00000",".00000","1.06763",".00000","228.95000"
"569","Vegetable broth","1.00000","cup",".02880",".01200",".00000",".00000",".00000",".00000","16.80000"
"570","Wrap sandwich (vegetables only)","1.00000","wrap","3.55992","1.11930",".00000",".00000",".00000",".00000","472.29000"
"571","Butter","1.00000","pat (1 teaspoon)",".00000",".00000",".00000",".00000",".00000",".00000","35.85000"
"572","Butter",".25000","stick",".00000",".00000",".00000",".00000",".00000",".00000","202.55250"
"573","Butter","1.00000","Tablespoon",".00000",".00000",".00000",".00000",".00000",".00000","101.81400"
"574","Whipped butter","1.00000","pat (1 teaspoon)",".00000",".00000",".00000",".00000",".00000",".00000","27.24600"
"575","Whipped butter","1.00000","Tablespoon",".00000",".00000",".00000",".00000",".00000",".00000","67.39800"
"576","Light butter","1.00000","pat (1 teaspoon)",".00000",".00000",".00000",".00000",".00000",".00000","24.95000"
"577","Light butter",".25000","stick",".00000",".00000",".00000",".00000",".00000",".00000","140.96750"
"578","Light butter","1.00000","Tablespoon",".00000",".00000",".00000",".00000",".00000",".00000","70.85800"
"579","Stick margarine","1.00000","pat (1 teaspoon)",".00000",".00000",".00000",".00000",".00000",".00000","35.25000"
"580","Stick margarine",".25000","stick",".00000",".00000",".00000",".00000",".00000",".00000","199.16250"
"581","Stick margarine","1.00000","Tablespoon",".00000",".00000",".00000",".00000",".00000",".00000","100.11000"
"582","Tub margarine","1.00000","teaspoon",".00000",".00000",".00000",".00000",".00000",".00000","33.55176"
"583","Tub spread (margarine type)","1.00000","teaspoon",".00000",".00000",".00000",".00000",".00000",".00000","25.05789"
"584","Reduced-calorie spread (margarine type)","1.00000","pat (1 teaspoon)",".00000",".00000",".00000",".00000",".00000",".00000","17.25000"
"585","Reduced-calorie spread (margarine type)","1.00000","Tablespoon",".00000",".00000",".00000",".00000",".00000",".00000","50.02500"
"586","Fat-free spread (margarine type)","1.00000","teaspoon",".00000",".00000",".00000",".00000",".00000",".00000","2.11992"
"587","Bacon grease (or meat drippings)","1.00000","Tablespoon",".00000",".00000",".00000",".00000",".00000",".00000","107.64800"
"588","Bacon grease (or meat drippings)",".25000","cup",".00000",".00000",".00000",".00000",".00000",".00000","431.01250"
"589","Vegetable shortening","1.00000","teaspoon",".00000",".00000",".00000",".00000",".00000",".00000","37.34016"
"590","Vegetable shortening",".25000","cup",".00000",".00000",".00000",".00000",".00000",".00000","453.05000"
"591","Lemon-butter sauce","1.00000","Tablespoon",".00000",".00738",".00497",".00000",".00000",".00000","106.78400"
"592","Lemon-butter sauce",".25000","cup",".00000",".02964",".01995",".00000",".00000",".00000","428.64000"
"593","Hollandaise sauce","1.00000","Tablespoon",".00000",".00000",".00612",".00000",".08807",".00000","67.13700"
"594","Hollandaise sauce",".25000","cup",".00000",".00000",".02442",".00000",".35145",".00000","267.92250"
"595","Tartar sauce","1.00000","Tablespoon",".01771",".00734",".00000",".00000",".01541",".00000","74.30400"
"596","Tartar sauce",".25000","cup",".07073",".02932",".00000",".00000",".06153",".00000","296.70000"
"597","Horseradish sauce","1.00000","Tablespoon",".00000",".00056",".00000",".00000",".00000",".00000","29.26000"
"598","Horseradish sauce",".25000","cup",".00000",".00224",".00000",".00000",".00000",".00000","117.04000"
"599","Pesto sauce","1.00000","Tablespoon",".00000",".03957",".00000",".08818",".19988",".00000","82.44133"
"600","Pesto sauce",".25000","cup",".00000",".15827",".00000",".35270",".79950",".00000","329.76533"
"601","Low-calorie salad dressing","1.00000","packet",".00000",".02376",".00000",".00176",".00220",".00000","64.68000"
"602","Fat-free mayonnaise-type dressing","1.00000","Tablespoon",".07520",".00000",".00000",".00000",".00000",".00000","13.44000"
"603","Fat-free mayonnaise-type dressing",".25000","cup",".30080",".00000",".00000",".00000",".00000",".00000","53.76000"
"604","Low-calorie mayonnaise","1.00000","Tablespoon",".10015",".00000",".00078",".00000",".00203",".00000","36.19200"
"605","Raw tomatoes","1.00000","wedge (1/4 of medium tomato)",".00000",".17236",".00000",".00000",".00000",".00000","5.58000"
"606","Cooked tomatoes",".50000","cup",".00000",".50040",".00000",".00000",".00000",".00000","21.60000"
"607","Stewed tomatoes",".50000","cup",".00000",".54188",".00000",".00000",".00000",".00000","33.15000"
"608","Fried green tomatoes  ","3.00000","slices",".78300",".38664",".00000",".06804",".13716",".00000","211.68000"
"609","Fried green tomatoes  ",".50000","cup",".65250",".32220",".00000",".05670",".11430",".00000","176.40000"
"610","Fried green tomatoes  ","1.00000","medium tomato",".73225",".36158",".00000",".06363",".12827",".00000","197.96000"
"611","Dried tomatoes","1.00000","piece",".00000",".07408",".00000",".00000",".00000",".00000","5.16000"
"612","Dried tomatoes",".25000","cup",".00000",".50004",".00000",".00000",".00000",".00000","34.83000"
"613","Tomato juice","1.00000","cup",".00000",".99873",".00000",".00000",".00000",".00000","41.31000"
"614","V-8 juice (tomato-vegetable juice)","1.00000","cup",".00000","1.00188",".00000",".00000",".00000",".00000","43.56000"
"615","Ketchup (catsup)","1.00000","Tablespoon",".00000",".08490",".00000",".00000",".00000",".00000","14.25000"
"616","Salsa",".25000","cup",".00000",".25000",".00000",".00000",".00000",".00000","17.36000"
"617","Salsa","1.00000","Tablespoon",".00000",".10608",".00000",".00000",".00000",".00000","4.48000"
"618","Enchilada sauce",".25000","cup",".00000",".19688",".00000",".00000",".00000",".00000","79.37500"
"619","Green tomato-chile sauce",".25000","cup",".00000",".25000",".00000",".00000",".00000",".00000","45.51000"
"620","Green tomato-chile sauce","1.00000","Tablespoon",".00000",".10980",".00000",".00000",".00000",".00000","11.10000"
"621","Tomato sauce",".50000","cup",".00000",".49980",".00000",".00000",".00000",".00000","39.20000"
"622","Spaghetti sauce (meatless)",".50000","cup",".00000",".50000",".00000",".00500",".00000",".00000","71.25000"
"623","Spaghetti sauce, fat-free (meatless)",".50000","cup",".15500",".50000",".00000",".00000",".00000",".00000","51.25000"
"624","Barbeque sauce","1.00000","fast-food container",".08960",".00640",".00000",".00000",".00000",".00000","24.00000"
"625","Barbeque sauce","4.00000","Tablespoons",".17500",".01250",".00000",".00000",".00000",".00000","46.87500"
"626","Raw cabbage",".50000","cup chopped",".00000",".50018",".00000",".00000",".00000",".00000","13.79500"
"627","Raw cabbage",".50000","cup shredded",".00000",".50000",".00000",".00000",".00000",".00000","10.85000"
"628","Raw cabbage","1.00000","leaf",".00000",".25852",".00000",".00000",".00000",".00000","7.13000"
"629","Raw cauliflower",".50000","cup",".00000",".50000",".00000",".00000",".00000",".00000","12.50000"
"630","Raw cauliflower","1.00000","floweret",".00000",".13000",".00000",".00000",".00000",".00000","3.25000"
"631","Raw celery",".50000","cup diced",".00000",".49980",".00000",".00000",".00000",".00000","8.40000"
"632","Raw celery",".50000","cup sticks",".00000",".51646",".00000",".00000",".00000",".00000","8.68000"
